defect_id,production_id,defect_type,defect_qty
3315,5684,Crack,8
3316,19987,Dent,7
3317,13670,Discoloration,7
3318,7405,Discoloration,9
3319,3755,Dent,4
3320,3879,Scratch,8
3321,3744,Discoloration,2
3322,4848,Crack,3
3323,15937,Scratch,4
3324,10457,Misalignment,9
3325,5679,Discoloration,1
3326,6098,Dent,7
3327,17060,Crack,2
3328,4054,Discoloration,5
3329,710,Dent,1
3330,923,Crack,6
3331,3400,Discoloration,3
3332,408,Crack,6
3333,12436,Misalignment,8
3334,17494,Crack,8
3335,3593,Dent,4
3336,12791,Discoloration,7
3337,14568,Dent,6
3338,1491,Misalignment,2
3339,14583,Scratch,6
3340,17866,Crack,2
3341,1281,Dent,4
3342,14811,Discoloration,5
3343,16179,Discoloration,9
3344,4855,Scratch,3
3345,9067,Discoloration,5
3346,8056,Misalignment,2
3347,7081,Scratch,3
3348,8062,Misalignment,5
3349,6459,Crack,7
3350,8394,Misalignment,6
3351,15861,Crack,2
3352,10846,Misalignment,9
3353,17916,Scratch,8
3354,9582,Crack,9
3355,8723,Misalignment,9
3356,16082,Misalignment,5
3357,18002,Discoloration,7
3358,12334,Misalignment,7
3359,5155,Discoloration,9
3360,14806,Misalignment,9
3361,3372,Dent,6
3362,11017,Discoloration,3
3363,17757,Scratch,8
3364,15035,Scratch,1
3365,11050,Crack,4
3366,2238,Scratch,2
3367,3475,Crack,5
3368,4445,Scratch,7
3369,5759,Discoloration,1
3370,3577,Dent,4
3371,11555,Crack,3
3372,12236,Dent,4
3373,9177,Misalignment,6
3374,5675,Misalignment,6
3375,17911,Dent,1
3376,1037,Discoloration,3
3377,2231,Dent,1
3378,17427,Dent,1
3379,12651,Dent,1
3380,7942,Crack,3
3381,10900,Crack,2
3382,6169,Dent,4
3383,1330,Discoloration,7
3384,3656,Misalignment,2
3385,5554,Misalignment,2
3386,14309,Misalignment,7
3387,5542,Scratch,9
3388,3906,Discoloration,3
3389,1081,Crack,8
3390,11798,Misalignment,6
3391,17208,Crack,6
3392,3251,Crack,3
3393,2116,Crack,9
3394,19952,Crack,9
3395,5121,Dent,4
3396,8240,Crack,6
3397,17825,Scratch,5
3398,11928,Crack,4
3399,945,Misalignment,2
3400,19653,Crack,4
3401,19504,Misalignment,7
3402,10176,Crack,3
3403,3306,Discoloration,3
3404,15346,Dent,3
3405,1918,Misalignment,9
3406,6770,Scratch,1
3407,12378,Crack,5
3408,369,Misalignment,9
3409,1193,Dent,7
3410,17771,Crack,1
3411,12186,Dent,4
3412,11195,Scratch,6
3413,10089,Misalignment,5
3414,18932,Scratch,2
3415,14469,Dent,1
3416,17938,Discoloration,4
3417,19195,Discoloration,5
3418,14777,Misalignment,4
3419,11225,Crack,3
3420,112,Scratch,8
3421,17448,Discoloration,6
3422,1393,Discoloration,3
3423,17582,Crack,6
3424,341,Scratch,8
3425,5016,Dent,7
3426,2862,Discoloration,1
3427,12484,Misalignment,6
3428,13896,Misalignment,1
3429,16113,Dent,4
3430,19691,Crack,3
3431,12793,Crack,7
3432,15431,Discoloration,2
3433,6363,Discoloration,4
3434,9733,Discoloration,5
3435,6309,Dent,2
3436,3585,Dent,9
3437,18311,Discoloration,2
3438,3520,Crack,6
3439,14344,Scratch,8
3440,7788,Discoloration,7
3441,9598,Crack,6
3442,7550,Crack,8
3443,2014,Misalignment,5
3444,448,Scratch,9
3445,18105,Discoloration,2
3446,13466,Scratch,6
3447,34,Discoloration,7
3448,16881,Scratch,9
3449,1404,Scratch,5
3450,3220,Crack,6
3451,8078,Scratch,9
3452,2711,Scratch,6
3453,14227,Discoloration,1
3454,12878,Crack,4
3455,5671,Scratch,4
3456,12965,Crack,3
3457,3603,Crack,8
3458,4097,Dent,6
3459,2335,Discoloration,7
3460,6117,Dent,9
3461,15540,Crack,8
3462,1280,Scratch,3
3463,19630,Discoloration,4
3464,4950,Misalignment,1
3465,50,Discoloration,4
3466,5652,Dent,9
3467,9967,Discoloration,5
3468,19973,Scratch,3
3469,4047,Discoloration,2
3470,16450,Misalignment,6
3471,6540,Dent,4
3472,4224,Dent,6
3473,16572,Crack,3
3474,5303,Dent,3
3475,12866,Misalignment,1
3476,19273,Misalignment,9
3477,667,Dent,7
3478,9125,Discoloration,9
3479,5139,Misalignment,1
3480,15838,Dent,8
3481,3853,Dent,2
3482,4141,Discoloration,3
3483,16134,Dent,1
3484,13534,Scratch,7
3485,10369,Crack,5
3486,618,Misalignment,3
3487,13051,Discoloration,4
3488,13945,Discoloration,6
3489,17177,Crack,6
3490,12186,Scratch,2
3491,2445,Crack,7
3492,10515,Dent,2
3493,1351,Discoloration,9
3494,14551,Dent,2
3495,18660,Discoloration,5
3496,18591,Discoloration,8
3497,1918,Dent,8
3498,10270,Crack,4
3499,609,Misalignment,7
3500,17168,Misalignment,8
3501,11122,Crack,8
3502,15883,Scratch,5
3503,7067,Crack,2
3504,2390,Crack,2
3505,168,Crack,5
3506,15571,Misalignment,4
3507,6776,Discoloration,4
3508,3257,Scratch,3
3509,2480,Scratch,9
3510,9172,Scratch,8
3511,2817,Dent,4
3512,8983,Crack,7
3513,13030,Discoloration,8
3514,17859,Discoloration,6
3515,11379,Dent,2
3516,4002,Misalignment,8
3517,10641,Dent,3
3518,7472,Dent,4
3519,11867,Crack,4
3520,7741,Misalignment,7
3521,6027,Dent,8
3522,11354,Discoloration,9
3523,11382,Crack,1
3524,7307,Misalignment,1
3525,15239,Discoloration,7
3526,8944,Scratch,4
3527,13829,Crack,8
3528,17617,Discoloration,5
3529,14423,Dent,1
3530,9051,Dent,2
3531,15223,Crack,3
3532,4729,Misalignment,2
3533,19084,Dent,9
3534,7280,Discoloration,7
3535,18385,Scratch,2
3536,240,Misalignment,7
3537,2191,Crack,1
3538,15290,Dent,5
3539,4692,Misalignment,5
3540,2016,Scratch,9
3541,16547,Misalignment,4
3542,8542,Misalignment,4
3543,31,Crack,6
3544,6602,Scratch,2
3545,10331,Scratch,6
3546,18560,Misalignment,7
3547,19211,Dent,4
3548,17232,Misalignment,9
3549,17176,Discoloration,5
3550,16893,Dent,3
3551,13028,Crack,9
3552,7978,Scratch,1
3553,4333,Dent,8
3554,14295,Crack,1
3555,9205,Misalignment,8
3556,19409,Crack,5
3557,3071,Discoloration,7
3558,17459,Crack,8
3559,16853,Dent,1
3560,18300,Scratch,1
3561,13655,Dent,7
3562,17120,Dent,1
3563,8134,Scratch,4
3564,16038,Discoloration,6
3565,11049,Dent,2
3566,16080,Scratch,5
3567,16480,Scratch,6
3568,9104,Dent,5
3569,4389,Scratch,8
3570,11499,Misalignment,4
3571,8911,Dent,8
3572,11197,Discoloration,3
3573,7659,Misalignment,7
3574,10621,Discoloration,5
3575,15266,Dent,5
3576,7191,Crack,6
3577,19194,Scratch,5
3578,14700,Misalignment,1
3579,11412,Dent,9
3580,10806,Scratch,4
3581,15163,Crack,5
3582,6036,Discoloration,1
3583,14158,Dent,3
3584,6129,Dent,3
3585,5979,Crack,8
3586,14818,Discoloration,8
3587,15776,Dent,9
3588,2985,Scratch,7
3589,19181,Crack,6
3590,5445,Dent,8
3591,4932,Discoloration,3
3592,3809,Misalignment,8
3593,8681,Dent,3
3594,13720,Discoloration,2
3595,7312,Crack,9
3596,19098,Discoloration,1
3597,6119,Discoloration,2
3598,5714,Crack,7
3599,14708,Misalignment,1
3600,17799,Scratch,5
3601,12597,Misalignment,9
3602,4100,Scratch,9
3603,3818,Scratch,4
3604,6483,Scratch,2
3605,9318,Dent,9
3606,3324,Misalignment,4
3607,7647,Discoloration,3
3608,18988,Dent,3
3609,11692,Crack,7
3610,1566,Crack,2
3611,9111,Scratch,5
3612,15851,Dent,2
3613,17700,Dent,7
3614,7368,Crack,7
3615,4120,Discoloration,3
3616,15099,Misalignment,3
3617,18039,Misalignment,8
3618,19843,Scratch,7
3619,9806,Scratch,4
3620,15795,Scratch,2
3621,242,Crack,3
3622,4333,Crack,3
3623,3070,Misalignment,5
3624,8486,Scratch,7
3625,15708,Dent,4
3626,13399,Discoloration,1
3627,4306,Crack,3
3628,18017,Scratch,3
3629,19458,Scratch,1
3630,18661,Crack,8
3631,12698,Misalignment,4
3632,11507,Misalignment,5
3633,15106,Misalignment,3
3634,12746,Misalignment,4
3635,2602,Dent,1
3636,10024,Scratch,4
3637,14217,Misalignment,2
3638,16912,Misalignment,6
3639,1412,Discoloration,2
3640,16774,Discoloration,9
3641,9418,Scratch,2
3642,3793,Crack,4
3643,17225,Misalignment,4
3644,9570,Dent,1
3645,235,Discoloration,7
3646,16498,Misalignment,1
3647,15318,Crack,8
3648,3139,Dent,3
3649,17193,Discoloration,8
3650,5160,Crack,8
3651,16795,Crack,5
3652,17703,Dent,3
3653,5685,Dent,9
3654,9253,Discoloration,1
3655,67,Dent,1
3656,6547,Misalignment,2
3657,13986,Dent,6
3658,18638,Crack,2
3659,8188,Dent,4
3660,12170,Discoloration,6
3661,13364,Misalignment,2
3662,10666,Dent,4
3663,17340,Misalignment,7
3664,4305,Dent,1
3665,2011,Misalignment,9
3666,16001,Dent,7
3667,15538,Dent,9
3668,1889,Scratch,7
3669,16753,Crack,1
3670,1763,Discoloration,7
3671,17378,Discoloration,9
3672,17572,Scratch,8
3673,16761,Dent,4
3674,3,Crack,5
3675,17068,Misalignment,3
3676,764,Scratch,2
3677,15755,Discoloration,3
3678,2483,Discoloration,7
3679,10922,Discoloration,8
3680,17109,Dent,2
3681,19225,Misalignment,9
3682,18808,Misalignment,4
3683,13055,Misalignment,2
3684,2476,Dent,7
3685,6050,Discoloration,2
3686,9257,Discoloration,7
3687,5998,Dent,8
3688,7425,Crack,9
3689,6787,Dent,1
3690,13414,Dent,2
3691,18676,Discoloration,2
3692,11085,Misalignment,7
3693,4466,Discoloration,6
3694,4947,Crack,9
3695,10515,Scratch,3
3696,8239,Scratch,8
3697,3662,Dent,5
3698,2565,Scratch,5
3699,19710,Misalignment,5
3700,4928,Discoloration,8
3701,10859,Crack,7
3702,17140,Crack,7
3703,15296,Crack,4
3704,1453,Discoloration,6
3705,6180,Misalignment,1
3706,17289,Crack,6
3707,2455,Scratch,5
3708,19872,Misalignment,1
3709,4061,Misalignment,1
3710,14748,Misalignment,3
3711,11956,Crack,4
3712,8971,Misalignment,1
3713,18175,Crack,7
3714,14227,Scratch,2
3715,13120,Scratch,4
3716,13385,Scratch,9
3717,1602,Scratch,8
3718,3844,Misalignment,2
3719,15745,Misalignment,9
3720,3676,Crack,1
3721,12050,Scratch,6
3722,1006,Dent,3
3723,232,Scratch,1
3724,11846,Discoloration,8
3725,16375,Dent,6
3726,16231,Discoloration,4
3727,18518,Dent,3
3728,15390,Crack,2
3729,18075,Misalignment,5
3730,17608,Crack,8
3731,4971,Dent,8
3732,18588,Scratch,3
3733,15093,Crack,9
3734,9090,Dent,5
3735,14868,Scratch,7
3736,7883,Misalignment,9
3737,8344,Dent,7
3738,17736,Discoloration,3
3739,16556,Discoloration,2
3740,5525,Discoloration,7
3741,1430,Scratch,8
3742,19818,Scratch,4
3743,3200,Crack,1
3744,10091,Scratch,6
3745,17744,Dent,9
3746,7433,Discoloration,4
3747,14070,Misalignment,3
3748,16484,Discoloration,6
3749,13876,Dent,6
3750,19827,Misalignment,4
3751,19434,Crack,7
3752,13197,Scratch,2
3753,16971,Dent,1
3754,11160,Scratch,6
3755,16640,Crack,3
3756,17858,Misalignment,3
3757,17105,Dent,1
3758,18385,Misalignment,2
3759,3008,Dent,3
3760,13967,Crack,1
3761,13697,Crack,8
3762,12403,Crack,6
3763,5113,Scratch,9
3764,18116,Discoloration,1
3765,18562,Misalignment,4
3766,1581,Dent,4
3767,3227,Misalignment,5
3768,4591,Discoloration,2
3769,18237,Scratch,1
3770,16466,Scratch,9
3771,3013,Discoloration,5
3772,19101,Dent,8
3773,5302,Discoloration,3
3774,17840,Scratch,4
3775,3113,Scratch,4
3776,6589,Misalignment,6
3777,5382,Dent,4
3778,14068,Dent,5
3779,2105,Scratch,5
3780,18438,Discoloration,8
3781,7727,Scratch,9
3782,9791,Misalignment,8
3783,17329,Discoloration,5
3784,8771,Scratch,6
3785,9107,Dent,4
3786,14007,Misalignment,2
3787,775,Scratch,5
3788,57,Scratch,1
3789,7227,Crack,1
3790,546,Discoloration,1
3791,19365,Crack,4
3792,4907,Dent,5
3793,9606,Discoloration,4
3794,6396,Misalignment,6
3795,14502,Discoloration,2
3796,12276,Scratch,5
3797,3389,Scratch,6
3798,19588,Scratch,5
3799,17797,Discoloration,6
3800,10822,Scratch,8
3801,572,Scratch,2
3802,18125,Crack,7
3803,16110,Scratch,6
3804,3928,Crack,8
3805,16732,Dent,9
3806,17229,Discoloration,8
3807,19050,Crack,5
3808,4593,Discoloration,4
3809,19975,Discoloration,3
3810,10692,Misalignment,9
3811,16600,Crack,7
3812,6614,Scratch,1
3813,11093,Misalignment,3
3814,17754,Crack,3
3815,8478,Crack,6
3816,8053,Dent,2
3817,3060,Scratch,4
3818,51,Dent,2
3819,5539,Discoloration,5
3820,1726,Scratch,4
3821,15411,Dent,4
3822,4567,Dent,4
3823,11496,Scratch,4
3824,7858,Crack,5
3825,10910,Discoloration,2
3826,7827,Misalignment,6
3827,13792,Misalignment,1
3828,17714,Misalignment,2
3829,4534,Discoloration,3
3830,19707,Scratch,2
3831,19283,Scratch,3
3832,15492,Scratch,8
3833,16908,Misalignment,3
3834,4602,Crack,1
3835,19338,Dent,8
3836,19574,Misalignment,8
3837,18493,Discoloration,7
3838,10131,Scratch,4
3839,1205,Dent,5
3840,4083,Scratch,6
3841,3335,Scratch,6
3842,712,Scratch,7
3843,9105,Crack,4
3844,5711,Dent,8
3845,9927,Misalignment,2
3846,15978,Crack,9
3847,10329,Discoloration,6
3848,332,Discoloration,1
3849,15791,Misalignment,1
3850,3835,Dent,8
3851,16178,Misalignment,7
3852,8900,Crack,3
3853,7211,Dent,8
3854,5805,Discoloration,8
3855,7734,Dent,7
3856,253,Dent,5
3857,9191,Dent,8
3858,14123,Misalignment,5
3859,5828,Scratch,1
3860,19940,Crack,8
3861,8485,Dent,7
3862,7553,Dent,7
3863,14352,Misalignment,2
3864,16421,Crack,3
3865,1445,Crack,3
3866,7794,Discoloration,6
3867,6678,Crack,6
3868,7862,Crack,3
3869,13269,Dent,5
3870,10635,Scratch,9
3871,6421,Dent,7
3872,4379,Misalignment,9
3873,18047,Crack,2
3874,999,Scratch,1
3875,4303,Dent,2
3876,7831,Discoloration,6
3877,14899,Misalignment,7
3878,18909,Misalignment,8
3879,14055,Misalignment,6
3880,6736,Dent,6
3881,131,Scratch,3
3882,12424,Scratch,9
3883,11610,Crack,2
3884,10410,Scratch,5
3885,19401,Discoloration,3
3886,1187,Misalignment,1
3887,4295,Dent,2
3888,8136,Misalignment,6
3889,11005,Misalignment,1
3890,9710,Discoloration,2
3891,16390,Misalignment,5
3892,17095,Misalignment,1
3893,2151,Discoloration,4
3894,14145,Discoloration,5
3895,12459,Scratch,5
3896,5809,Misalignment,5
3897,19667,Crack,9
3898,7893,Crack,9
3899,5554,Crack,5
3900,19989,Discoloration,6
3901,7155,Misalignment,8
3902,7140,Scratch,7
3903,15480,Misalignment,6
3904,178,Crack,4
3905,15489,Dent,3
3906,10803,Crack,4
3907,4514,Discoloration,3
3908,8746,Misalignment,8
3909,11582,Discoloration,6
3910,7775,Scratch,6
3911,16626,Misalignment,1
3912,9572,Misalignment,5
3913,9789,Misalignment,8
3914,8029,Dent,2
3915,13750,Misalignment,3
3916,13754,Dent,9
3917,10197,Misalignment,4
3918,1301,Crack,5
3919,7924,Scratch,7
3920,19780,Misalignment,5
3921,17455,Discoloration,2
3922,6674,Crack,7
3923,11977,Discoloration,6
3924,4288,Discoloration,9
3925,14385,Dent,2
3926,6238,Scratch,2
3927,3806,Discoloration,8
3928,2215,Crack,1
3929,16622,Scratch,8
3930,733,Crack,5
3931,14926,Discoloration,1
3932,2825,Scratch,1
3933,17612,Misalignment,6
3934,2455,Discoloration,2
3935,12498,Discoloration,2
3936,17152,Dent,1
3937,11576,Crack,1
3938,8169,Misalignment,4
3939,2425,Scratch,5
3940,6184,Discoloration,4
3941,19809,Discoloration,6
3942,17098,Misalignment,8
3943,16470,Discoloration,2
3944,17963,Crack,1
3945,2017,Scratch,2
3946,11679,Misalignment,6
3947,5702,Misalignment,4
3948,12932,Dent,7
3949,9464,Scratch,2
3950,15003,Misalignment,1
3951,15589,Discoloration,5
3952,18793,Scratch,9
3953,15204,Crack,6
3954,6972,Misalignment,6
3955,19236,Crack,1
3956,1398,Misalignment,1
3957,10158,Discoloration,4
3958,4157,Dent,2
3959,19626,Discoloration,3
3960,1531,Crack,6
3961,775,Scratch,1
3962,18846,Crack,2
3963,7986,Dent,4
3964,8308,Misalignment,6
3965,7343,Misalignment,3
3966,15365,Crack,9
3967,17734,Scratch,4
3968,19130,Misalignment,7
3969,13511,Misalignment,5
3970,15591,Dent,6
3971,19232,Dent,9
3972,8015,Scratch,9
3973,627,Misalignment,6
3974,5962,Discoloration,2
3975,13625,Crack,9
3976,12811,Misalignment,2
3977,14260,Crack,2
3978,10614,Misalignment,2
3979,19442,Dent,7
3980,5868,Scratch,4
3981,11024,Discoloration,8
3982,9212,Dent,8
3983,2007,Scratch,1
3984,9755,Dent,1
3985,9034,Crack,4
3986,2204,Misalignment,2
3987,15065,Dent,3
3988,3198,Scratch,2
3989,9902,Misalignment,9
3990,5667,Crack,6
3991,9257,Crack,7
3992,12474,Discoloration,6
3993,18893,Misalignment,1
3994,1719,Crack,5
3995,11525,Dent,3
3996,15766,Crack,8
3997,2594,Crack,7
3998,17857,Crack,9
3999,699,Discoloration,1
4000,7569,Scratch,2
4001,1226,Crack,2
4002,13181,Scratch,1
4003,2703,Misalignment,8
4004,2205,Scratch,4
4005,19711,Misalignment,7
4006,2229,Discoloration,1
4007,10649,Misalignment,8
4008,4949,Misalignment,8
4009,3100,Dent,3
4010,13159,Discoloration,9
4011,12900,Crack,5
4012,17923,Discoloration,5
4013,8794,Dent,5
4014,10257,Misalignment,1
4015,6979,Discoloration,2
4016,12099,Dent,1
4017,546,Crack,2
4018,5933,Misalignment,9
4019,6204,Discoloration,9
4020,8376,Discoloration,5
4021,17222,Misalignment,4
4022,18277,Discoloration,2
4023,17773,Misalignment,6
4024,14241,Dent,9
4025,17842,Misalignment,8
4026,11463,Crack,4
4027,19185,Misalignment,6
4028,3304,Discoloration,9
4029,11828,Misalignment,4
4030,3287,Misalignment,9
4031,7490,Misalignment,8
4032,17557,Crack,3
4033,15768,Crack,9
4034,1712,Discoloration,5
4035,5497,Discoloration,1
4036,17413,Misalignment,8
4037,12916,Scratch,5
4038,2251,Dent,5
4039,15397,Misalignment,2
4040,4384,Dent,9
4041,7452,Crack,6
4042,9261,Discoloration,3
4043,4678,Scratch,7
4044,3489,Discoloration,2
4045,3213,Crack,7
4046,917,Misalignment,2
4047,18479,Crack,5
4048,11431,Scratch,9
4049,6270,Misalignment,9
4050,12760,Misalignment,6
4051,6043,Scratch,3
4052,8813,Discoloration,4
4053,14706,Misalignment,4
4054,6732,Discoloration,9
4055,11540,Dent,4
4056,16449,Scratch,4
4057,3699,Dent,5
4058,202,Misalignment,6
4059,4238,Scratch,8
4060,16335,Misalignment,1
4061,19554,Scratch,5
4062,2865,Discoloration,9
4063,6361,Crack,4
4064,15327,Crack,8
4065,15946,Scratch,9
4066,5413,Dent,1
4067,9350,Scratch,8
4068,18694,Discoloration,8
4069,6428,Dent,5
4070,102,Scratch,2
4071,377,Scratch,7
4072,8398,Misalignment,5
4073,11917,Discoloration,5
4074,15373,Discoloration,6
4075,10250,Crack,8
4076,3664,Misalignment,1
4077,13479,Dent,3
4078,1061,Crack,7
4079,15702,Discoloration,9
4080,5125,Scratch,2
4081,9082,Misalignment,4
4082,17947,Discoloration,4
4083,19580,Discoloration,7
4084,12691,Misalignment,5
4085,811,Discoloration,5
4086,9251,Crack,7
4087,10039,Misalignment,2
4088,4413,Discoloration,8
4089,4399,Discoloration,6
4090,9318,Misalignment,5
4091,658,Scratch,1
4092,53,Dent,2
4093,12633,Misalignment,6
4094,17493,Scratch,6
4095,987,Discoloration,9
4096,8403,Crack,6
4097,776,Discoloration,1
4098,9107,Discoloration,7
4099,12471,Scratch,3
4100,506,Misalignment,8
4101,3299,Dent,6
4102,10430,Dent,3
4103,15958,Misalignment,3
4104,11106,Misalignment,8
4105,19386,Crack,6
4106,16149,Misalignment,2
4107,16645,Crack,3
4108,1952,Misalignment,6
4109,2371,Crack,7
4110,6154,Misalignment,4
4111,15301,Misalignment,8
4112,8280,Dent,3
4113,11582,Discoloration,6
4114,2735,Discoloration,7
4115,2257,Crack,8
4116,17457,Scratch,4
4117,2970,Dent,5
4118,15978,Misalignment,6
4119,10503,Dent,1
4120,16363,Scratch,9
4121,3278,Dent,3
4122,11761,Scratch,2
4123,3970,Scratch,7
4124,10910,Scratch,4
4125,7921,Scratch,4
4126,1489,Scratch,9
4127,10260,Misalignment,7
4128,10808,Dent,9
4129,11210,Discoloration,1
4130,9324,Discoloration,3
4131,2188,Misalignment,6
4132,16655,Crack,1
4133,16048,Scratch,5
4134,9789,Dent,4
4135,11719,Scratch,4
4136,12572,Scratch,7
4137,16750,Discoloration,5
4138,10724,Scratch,7
4139,19436,Dent,1
4140,784,Dent,9
4141,10404,Discoloration,8
4142,7139,Misalignment,7
4143,7160,Discoloration,2
4144,5486,Discoloration,6
4145,12362,Scratch,4
4146,16622,Crack,3
4147,12076,Misalignment,8
4148,10178,Misalignment,4
4149,7059,Misalignment,3
4150,15885,Scratch,5
4151,14570,Discoloration,9
4152,1463,Scratch,3
4153,9414,Dent,9
4154,18051,Crack,4
4155,11629,Crack,4
4156,6297,Scratch,2
4157,1657,Discoloration,8
4158,1132,Misalignment,4
4159,811,Dent,3
4160,56,Dent,3
4161,19908,Crack,1
4162,19047,Discoloration,8
4163,3280,Misalignment,5
4164,1534,Crack,5
4165,4012,Discoloration,4
4166,17318,Misalignment,5
4167,17047,Scratch,5
4168,14636,Discoloration,9
4169,19408,Dent,6
4170,5968,Discoloration,9
4171,12517,Discoloration,8
4172,15625,Discoloration,3
4173,6610,Misalignment,2
4174,6281,Misalignment,6
4175,8432,Scratch,2
4176,2005,Scratch,3
4177,11962,Misalignment,3
4178,5435,Misalignment,1
4179,4247,Crack,5
4180,3397,Discoloration,8
4181,7571,Discoloration,9
4182,8545,Dent,7
4183,18359,Misalignment,5
4184,4562,Misalignment,8
4185,1064,Scratch,9
4186,14990,Scratch,9
4187,1396,Discoloration,9
4188,17915,Discoloration,2
4189,53,Misalignment,3
4190,19536,Discoloration,2
4191,2787,Misalignment,5
4192,14676,Dent,3
4193,1145,Dent,9
4194,2113,Crack,2
4195,13752,Scratch,5
4196,296,Crack,5
4197,14541,Dent,5
4198,4743,Discoloration,1
4199,17965,Scratch,7
4200,6279,Scratch,2
4201,2426,Crack,2
4202,7220,Scratch,9
4203,7012,Dent,1
4204,2628,Discoloration,9
4205,4806,Crack,6
4206,16366,Discoloration,5
4207,14200,Crack,5
4208,8702,Misalignment,5
4209,7936,Scratch,6
4210,18276,Misalignment,7
4211,17846,Scratch,9
4212,6921,Misalignment,2
4213,14262,Discoloration,4
4214,18384,Dent,5
4215,1971,Crack,6
4216,1552,Scratch,7
4217,16486,Crack,3
4218,8084,Dent,3
4219,17845,Misalignment,9
4220,11285,Discoloration,9
4221,16917,Crack,2
4222,92,Misalignment,4
4223,1820,Scratch,4
4224,17541,Crack,5
4225,4935,Crack,2
4226,8697,Scratch,4
4227,4937,Dent,3
4228,6869,Misalignment,6
4229,10388,Crack,4
4230,9126,Misalignment,1
4231,17268,Discoloration,3
4232,19089,Misalignment,8
4233,18494,Misalignment,3
4234,10839,Scratch,7
4235,12693,Misalignment,2
4236,7073,Dent,5
4237,16774,Misalignment,7
4238,18033,Discoloration,1
4239,8958,Misalignment,1
4240,8540,Scratch,8
4241,11766,Discoloration,2
4242,9538,Scratch,4
4243,15424,Dent,3
4244,15514,Dent,5
4245,11198,Scratch,2
4246,15755,Dent,6
4247,8522,Scratch,8
4248,11727,Crack,5
4249,3794,Misalignment,7
4250,6065,Crack,5
4251,14428,Dent,6
4252,1246,Scratch,9
4253,2238,Scratch,1
4254,19004,Scratch,9
4255,15106,Scratch,3
4256,12377,Misalignment,3
4257,16747,Discoloration,4
4258,11635,Crack,8
4259,16716,Dent,1
4260,12996,Scratch,4
4261,7594,Crack,7
4262,6988,Discoloration,3
4263,13767,Crack,7
4264,15031,Dent,5
4265,422,Scratch,9
4266,8955,Dent,8
4267,19168,Scratch,3
4268,249,Discoloration,4
4269,6325,Dent,7
4270,11739,Crack,2
4271,483,Discoloration,6
4272,11668,Dent,9
4273,12051,Scratch,9
4274,11425,Discoloration,6
4275,12819,Scratch,6
4276,10140,Misalignment,6
4277,6707,Crack,6
4278,9560,Scratch,3
4279,8315,Dent,4
4280,17134,Misalignment,6
4281,12607,Discoloration,1
4282,1598,Dent,1
4283,6389,Discoloration,7
4284,8736,Misalignment,1
4285,5577,Dent,5
4286,18585,Scratch,8
4287,19088,Dent,6
4288,8207,Crack,3
4289,18999,Scratch,2
4290,1479,Crack,2
4291,9575,Dent,4
4292,10251,Dent,9
4293,2275,Discoloration,9
4294,2162,Dent,1
4295,19993,Scratch,5
4296,16988,Crack,9
4297,4044,Misalignment,4
4298,7255,Crack,7
4299,13562,Discoloration,6
4300,19877,Misalignment,4
4301,11785,Misalignment,7
4302,9197,Dent,7
4303,6755,Discoloration,2
4304,13860,Discoloration,7
4305,19519,Dent,9
4306,14674,Scratch,6
4307,17199,Dent,6
4308,8724,Discoloration,6
4309,759,Misalignment,2
4310,16390,Scratch,6
4311,8777,Discoloration,6
4312,3677,Discoloration,9
4313,17919,Dent,2
4314,13085,Crack,9
4315,17869,Discoloration,5
4316,2267,Crack,9
4317,2415,Scratch,2
4318,13177,Misalignment,5
4319,16945,Crack,2
4320,1319,Crack,5
4321,2553,Crack,7
4322,5419,Crack,7
4323,13596,Crack,7
4324,19245,Scratch,5
4325,6721,Discoloration,7
4326,1078,Misalignment,6
4327,2527,Discoloration,7
4328,15902,Scratch,5
4329,722,Scratch,2
4330,9437,Crack,9
4331,5802,Scratch,2
4332,1346,Scratch,3
4333,746,Crack,9
4334,13327,Scratch,2
4335,8125,Scratch,8
4336,5600,Scratch,3
4337,878,Dent,6
4338,4814,Discoloration,9
4339,10617,Dent,3
4340,7765,Discoloration,9
4341,7310,Crack,7
4342,10892,Crack,5
4343,9655,Discoloration,8
4344,17732,Discoloration,6
4345,1365,Misalignment,7
4346,16349,Discoloration,3
4347,15539,Discoloration,6
4348,14290,Crack,3
4349,4262,Crack,7
4350,4083,Scratch,6
4351,17964,Scratch,8
4352,3420,Crack,8
4353,18402,Scratch,6
4354,3038,Dent,2
4355,14502,Dent,6
4356,17146,Scratch,1
4357,13398,Scratch,6
4358,12165,Discoloration,6
4359,15181,Discoloration,6
4360,12839,Dent,9
4361,16983,Dent,4
4362,3744,Discoloration,7
4363,8609,Discoloration,3
4364,11626,Discoloration,8
4365,19802,Scratch,2
4366,15506,Crack,2
4367,14028,Dent,5
4368,6211,Misalignment,1
4369,18949,Discoloration,1
4370,1083,Scratch,3
4371,588,Dent,6
4372,11000,Discoloration,6
4373,3659,Scratch,8
4374,15846,Dent,7
4375,10416,Dent,1
4376,12610,Misalignment,1
4377,10376,Misalignment,4
4378,14764,Dent,1
4379,16149,Scratch,1
4380,5914,Discoloration,1
4381,10214,Discoloration,3
4382,10562,Dent,2
4383,17165,Discoloration,8
4384,171,Misalignment,7
4385,5020,Discoloration,8
4386,19112,Crack,4
4387,13730,Misalignment,9
4388,2109,Misalignment,5
4389,15477,Dent,7
4390,9851,Dent,4
4391,9988,Discoloration,1
