production_id,date,machine_id,product_id,quantity_produced
16408,2025-02-21,M04,P01,351
16409,2025-02-25,M04,P03,329
16410,2025-06-08,M03,P02,630
16411,2025-05-09,M05,P08,639
16412,2025-04-23,M03,P02,411
16413,2025-03-12,M09,P02,599
16414,2025-01-28,M15,P06,740
16415,2025-01-20,M03,P02,381
16416,2025-03-04,M02,P03,250
16417,2025-02-11,M12,P08,725
16418,2025-03-25,M05,P07,549
16419,2025-05-03,M06,P07,257
16420,2025-06-01,M01,P07,618
16421,2025-05-01,M14,P06,336
16422,2025-01-12,M12,P05,236
16423,2025-06-18,M11,P02,693
16424,2025-04-10,M06,P07,558
16425,2025-06-26,M10,P02,284
16426,2025-06-30,M03,P08,738
16427,2025-05-05,M04,P08,543
16428,2025-03-05,M06,P06,370
16429,2025-03-13,M08,P02,219
16430,2025-06-05,M15,P05,502
16431,2025-05-31,M09,P06,396
16432,2025-04-07,M06,P06,526
16433,2025-01-16,M07,P01,775
16434,2025-01-26,M15,P06,755
16435,2025-01-15,M14,P02,211
16436,2025-06-13,M05,P06,560
16437,2025-03-29,M14,P02,495
16438,2025-03-12,M12,P02,602
16439,2025-05-18,M15,P07,637
16440,2025-04-05,M09,P06,574
16441,2025-04-23,M04,P01,699
16442,2025-03-14,M10,P02,625
16443,2025-01-29,M11,P07,243
16444,2025-05-01,M06,P01,308
16445,2025-02-04,M05,P01,297
16446,2025-01-19,M01,P06,644
16447,2025-03-25,M05,P04,280
16448,2025-04-16,M13,P07,417
16449,2025-02-08,M05,P04,348
16450,2025-02-08,M14,P02,275
16451,2025-05-31,M09,P03,791
16452,2025-03-18,M01,P04,763
16453,2025-05-27,M15,P07,262
16454,2025-02-21,M05,P06,795
16455,2025-05-24,M15,P07,593
16456,2025-01-23,M07,P06,702
16457,2025-04-23,M11,P04,566
16458,2025-03-04,M06,P03,677
16459,2025-03-25,M06,P05,454
16460,2025-05-27,M12,P02,258
16461,2025-05-20,M07,P07,719
16462,2025-06-19,M06,P05,588
16463,2025-03-08,M05,P05,787
16464,2025-05-23,M10,P01,625
16465,2025-05-16,M05,P01,789
16466,2025-03-16,M09,P02,701
16467,2025-06-26,M14,P03,723
16468,2025-01-06,M08,P01,479
16469,2025-02-05,M14,P07,244
16470,2025-01-18,M12,P07,764
16471,2025-06-29,M15,P04,380
16472,2025-03-22,M10,P07,600
16473,2025-04-03,M14,P02,573
16474,2025-04-25,M04,P06,433
16475,2025-02-24,M04,P05,385
16476,2025-02-17,M10,P07,274
16477,2025-03-24,M05,P02,790
16478,2025-04-30,M13,P06,432
16479,2025-02-28,M13,P06,367
16480,2025-04-28,M03,P01,734
16481,2025-04-03,M15,P06,606
16482,2025-03-27,M08,P03,429
16483,2025-02-20,M07,P06,492
16484,2025-06-23,M05,P06,599
16485,2025-06-30,M10,P05,237
16486,2025-03-08,M03,P03,431
16487,2025-03-07,M15,P02,367
16488,2025-06-04,M05,P03,484
16489,2025-01-06,M03,P03,302
16490,2025-02-05,M10,P02,344
16491,2025-01-31,M05,P05,565
16492,2025-06-14,M01,P07,352
16493,2025-04-16,M06,P08,621
16494,2025-04-20,M10,P06,518
16495,2025-04-12,M04,P03,684
16496,2025-05-05,M04,P03,282
16497,2025-01-13,M08,P07,732
16498,2025-05-16,M02,P02,487
16499,2025-01-16,M04,P04,688
16500,2025-05-12,M15,P07,467
16501,2025-04-06,M02,P03,278
16502,2025-01-05,M01,P01,575
16503,2025-05-25,M10,P06,796
16504,2025-04-22,M13,P06,791
16505,2025-01-09,M13,P07,350
16506,2025-05-10,M03,P05,214
16507,2025-03-25,M12,P07,300
16508,2025-05-18,M08,P03,587
16509,2025-05-06,M06,P02,234
16510,2025-03-14,M12,P01,550
16511,2025-05-28,M07,P07,482
16512,2025-03-27,M02,P02,724
16513,2025-06-12,M06,P07,364
16514,2025-01-18,M14,P03,627
16515,2025-01-20,M08,P01,457
16516,2025-05-25,M08,P05,642
16517,2025-01-24,M04,P05,319
16518,2025-05-23,M06,P07,268
16519,2025-01-29,M14,P08,473
16520,2025-05-17,M05,P05,759
16521,2025-02-10,M09,P08,521
16522,2025-05-12,M08,P08,561
16523,2025-01-23,M02,P04,769
16524,2025-05-27,M12,P02,789
16525,2025-04-30,M13,P03,698
16526,2025-06-06,M07,P01,403
16527,2025-06-16,M07,P07,705
16528,2025-02-18,M11,P07,308
16529,2025-01-19,M14,P06,464
16530,2025-06-25,M14,P06,587
16531,2025-04-21,M12,P02,615
16532,2025-03-12,M01,P03,767
16533,2025-04-30,M01,P04,511
16534,2025-04-26,M12,P03,451
16535,2025-02-08,M04,P02,783
16536,2025-06-16,M05,P03,587
16537,2025-03-26,M15,P06,402
16538,2025-01-19,M04,P06,309
16539,2025-02-16,M07,P01,281
16540,2025-06-15,M03,P04,795
16541,2025-05-28,M07,P06,392
16542,2025-03-28,M13,P01,338
16543,2025-04-27,M08,P04,420
16544,2025-05-16,M06,P06,388
16545,2025-06-27,M06,P04,539
16546,2025-04-21,M08,P08,677
16547,2025-01-06,M08,P03,621
16548,2025-04-13,M07,P01,396
16549,2025-05-28,M06,P04,785
16550,2025-03-17,M06,P07,397
16551,2025-01-02,M10,P04,523
16552,2025-06-09,M11,P03,459
16553,2025-04-10,M13,P06,398
16554,2025-01-05,M13,P06,336
16555,2025-01-03,M06,P07,545
16556,2025-02-27,M08,P02,699
16557,2025-03-24,M01,P02,374
16558,2025-04-20,M05,P06,688
16559,2025-02-08,M03,P08,668
16560,2025-03-08,M12,P07,515
16561,2025-02-27,M08,P05,579
16562,2025-05-30,M11,P05,641
16563,2025-06-22,M06,P07,332
16564,2025-03-25,M14,P04,226
16565,2025-05-17,M02,P06,456
16566,2025-04-28,M15,P02,762
16567,2025-06-17,M13,P04,555
16568,2025-06-20,M07,P01,435
16569,2025-02-21,M07,P07,558
16570,2025-05-28,M13,P07,470
16571,2025-04-01,M05,P08,748
16572,2025-05-28,M08,P02,709
16573,2025-02-09,M14,P02,638
16574,2025-02-18,M05,P02,787
16575,2025-02-07,M01,P07,670
16576,2025-02-22,M09,P05,510
16577,2025-03-20,M04,P03,416
16578,2025-02-16,M13,P08,511
16579,2025-01-26,M02,P03,429
16580,2025-01-07,M04,P08,539
16581,2025-05-17,M14,P07,694
16582,2025-06-04,M13,P05,363
16583,2025-01-11,M09,P08,315
16584,2025-02-02,M02,P06,270
16585,2025-05-19,M04,P06,252
16586,2025-03-31,M02,P07,796
16587,2025-01-18,M05,P07,541
16588,2025-03-25,M03,P05,787
16589,2025-03-22,M10,P05,531
16590,2025-02-28,M02,P06,278
16591,2025-06-18,M14,P03,306
16592,2025-02-23,M09,P04,281
16593,2025-02-21,M05,P05,401
16594,2025-03-19,M10,P04,591
16595,2025-02-11,M05,P04,429
16596,2025-04-19,M01,P01,219
16597,2025-03-11,M06,P03,522
16598,2025-03-01,M13,P08,667
16599,2025-02-25,M07,P07,509
16600,2025-04-01,M01,P04,671
16601,2025-01-07,M09,P07,791
16602,2025-02-05,M08,P07,273
16603,2025-04-23,M12,P03,635
16604,2025-02-01,M14,P03,661
16605,2025-04-07,M14,P01,349
16606,2025-01-07,M08,P08,514
16607,2025-04-24,M07,P07,449
16608,2025-02-23,M05,P06,473
16609,2025-04-08,M03,P08,681
16610,2025-01-13,M15,P08,281
16611,2025-04-25,M12,P03,431
16612,2025-04-23,M14,P04,230
16613,2025-04-13,M09,P06,283
16614,2025-02-20,M14,P06,241
16615,2025-02-22,M07,P02,450
16616,2025-04-08,M11,P04,709
16617,2025-06-01,M10,P04,586
16618,2025-02-01,M10,P03,796
16619,2025-01-24,M08,P04,465
16620,2025-02-14,M14,P08,782
16621,2025-05-10,M06,P07,221
16622,2025-05-29,M12,P02,606
16623,2025-05-13,M14,P03,275
16624,2025-02-01,M11,P05,686
16625,2025-02-11,M14,P04,550
16626,2025-02-23,M05,P04,439
16627,2025-01-31,M15,P01,250
16628,2025-05-06,M08,P05,675
16629,2025-06-04,M03,P05,794
16630,2025-04-02,M12,P07,724
16631,2025-03-23,M13,P02,356
16632,2025-04-17,M13,P07,398
16633,2025-02-18,M07,P05,630
16634,2025-02-23,M02,P07,317
16635,2025-01-24,M03,P08,274
16636,2025-05-10,M15,P07,566
16637,2025-04-03,M13,P01,377
16638,2025-05-03,M12,P08,307
16639,2025-03-07,M15,P02,678
16640,2025-05-11,M02,P07,292
16641,2025-01-29,M05,P07,299
16642,2025-04-27,M07,P05,380
16643,2025-01-05,M11,P02,295
16644,2025-01-02,M10,P08,431
16645,2025-04-08,M11,P05,450
16646,2025-04-18,M11,P05,778
16647,2025-04-13,M11,P07,218
16648,2025-01-26,M15,P06,486
16649,2025-04-01,M10,P05,406
16650,2025-04-03,M15,P07,510
16651,2025-03-21,M15,P04,302
16652,2025-01-17,M15,P05,358
16653,2025-04-22,M13,P04,762
16654,2025-06-16,M14,P08,577
16655,2025-03-18,M01,P03,423
16656,2025-02-28,M13,P06,291
16657,2025-06-29,M10,P08,375
16658,2025-01-22,M09,P01,309
16659,2025-06-16,M01,P02,378
16660,2025-06-14,M01,P02,652
16661,2025-04-10,M14,P03,274
16662,2025-05-01,M15,P05,782
16663,2025-01-05,M12,P01,691
16664,2025-03-12,M10,P03,302
16665,2025-06-15,M08,P03,240
16666,2025-03-24,M06,P02,634
16667,2025-01-12,M06,P04,533
16668,2025-02-06,M12,P08,479
16669,2025-03-05,M09,P08,741
16670,2025-02-15,M15,P04,705
16671,2025-05-25,M04,P05,442
16672,2025-01-03,M08,P05,763
16673,2025-02-02,M04,P07,768
16674,2025-05-13,M14,P07,278
16675,2025-02-09,M02,P08,636
16676,2025-02-05,M11,P03,660
16677,2025-06-27,M15,P05,396
16678,2025-05-01,M08,P04,230
16679,2025-01-10,M12,P08,229
16680,2025-01-16,M07,P01,312
16681,2025-06-02,M04,P02,589
16682,2025-02-23,M09,P04,475
16683,2025-06-19,M15,P07,419
16684,2025-03-17,M09,P06,475
16685,2025-04-06,M08,P05,211
16686,2025-06-08,M14,P02,692
16687,2025-04-17,M01,P06,796
16688,2025-02-10,M07,P08,248
16689,2025-04-18,M05,P02,209
16690,2025-02-14,M07,P03,460
16691,2025-02-14,M12,P08,519
16692,2025-05-13,M09,P05,385
16693,2025-02-08,M02,P03,428
16694,2025-06-21,M13,P08,220
16695,2025-02-16,M14,P02,215
16696,2025-04-04,M11,P03,679
16697,2025-01-29,M04,P08,205
16698,2025-02-11,M04,P08,497
16699,2025-01-08,M02,P05,458
16700,2025-05-08,M03,P04,239
16701,2025-02-22,M11,P01,475
16702,2025-03-20,M14,P06,718
16703,2025-04-14,M14,P04,710
16704,2025-06-10,M13,P08,507
16705,2025-04-06,M08,P02,732
16706,2025-03-09,M12,P08,679
16707,2025-06-09,M09,P04,613
16708,2025-03-24,M06,P03,722
16709,2025-01-08,M10,P05,664
16710,2025-01-07,M02,P04,608
16711,2025-03-26,M02,P04,249
16712,2025-01-08,M07,P05,244
16713,2025-05-01,M08,P03,470
16714,2025-01-09,M08,P01,474
16715,2025-02-06,M14,P04,622
16716,2025-04-15,M06,P06,234
16717,2025-01-12,M10,P02,703
16718,2025-05-19,M08,P07,687
16719,2025-04-07,M14,P03,343
16720,2025-06-03,M15,P08,392
16721,2025-05-15,M01,P03,746
16722,2025-02-13,M09,P04,377
16723,2025-02-10,M13,P06,517
16724,2025-01-26,M12,P07,590
16725,2025-01-04,M01,P08,350
16726,2025-03-31,M13,P05,646
16727,2025-02-27,M03,P07,740
16728,2025-01-24,M12,P04,349
16729,2025-04-18,M09,P04,407
16730,2025-01-17,M15,P05,548
16731,2025-01-29,M11,P02,461
16732,2025-05-02,M05,P05,612
16733,2025-04-29,M09,P04,288
16734,2025-04-17,M09,P01,457
16735,2025-05-18,M06,P05,691
16736,2025-04-23,M11,P08,747
16737,2025-02-04,M01,P02,295
16738,2025-06-04,M10,P05,603
16739,2025-06-13,M07,P05,638
16740,2025-01-01,M14,P03,236
16741,2025-03-21,M06,P03,680
16742,2025-05-02,M09,P04,379
16743,2025-05-01,M07,P08,524
16744,2025-03-07,M14,P04,781
16745,2025-02-02,M12,P07,605
16746,2025-03-24,M11,P08,668
16747,2025-06-18,M12,P05,470
16748,2025-05-19,M13,P01,553
16749,2025-04-04,M04,P06,758
16750,2025-06-07,M07,P04,664
16751,2025-06-21,M02,P05,563
16752,2025-01-25,M06,P05,268
16753,2025-05-03,M15,P06,507
16754,2025-05-07,M06,P05,622
16755,2025-05-27,M02,P06,713
16756,2025-02-20,M14,P06,418
16757,2025-02-02,M04,P07,244
16758,2025-02-26,M08,P05,432
16759,2025-05-12,M08,P07,566
16760,2025-02-03,M13,P05,321
16761,2025-02-06,M08,P03,694
16762,2025-02-27,M08,P06,776
16763,2025-06-18,M01,P02,348
16764,2025-01-22,M02,P06,675
16765,2025-01-25,M12,P02,778
16766,2025-04-14,M15,P05,549
16767,2025-03-14,M04,P04,770
16768,2025-06-07,M12,P01,314
16769,2025-01-27,M09,P07,436
16770,2025-03-05,M03,P05,246
16771,2025-02-27,M14,P01,473
16772,2025-03-06,M06,P03,312
16773,2025-02-17,M07,P02,744
16774,2025-06-18,M08,P07,598
16775,2025-03-19,M13,P03,491
16776,2025-03-26,M07,P04,515
16777,2025-04-29,M03,P04,361
16778,2025-06-21,M06,P06,289
16779,2025-06-01,M05,P07,250
16780,2025-05-14,M15,P07,623
16781,2025-05-13,M13,P07,605
16782,2025-05-28,M12,P05,343
16783,2025-03-10,M10,P08,727
16784,2025-02-03,M04,P08,332
16785,2025-03-25,M01,P06,698
16786,2025-04-19,M14,P04,589
16787,2025-04-06,M13,P04,369
16788,2025-06-19,M07,P06,741
16789,2025-02-07,M08,P03,359
16790,2025-05-29,M02,P01,611
16791,2025-01-09,M07,P02,783
16792,2025-04-09,M06,P04,583
16793,2025-06-11,M05,P06,384
16794,2025-01-13,M13,P04,413
16795,2025-02-20,M04,P03,293
16796,2025-02-16,M02,P07,769
16797,2025-01-04,M10,P07,418
16798,2025-02-06,M06,P08,418
16799,2025-06-12,M05,P02,212
16800,2025-01-09,M02,P08,622
16801,2025-03-02,M10,P07,622
16802,2025-02-11,M07,P07,685
16803,2025-04-12,M06,P03,576
16804,2025-03-24,M12,P08,607
16805,2025-01-03,M15,P01,318
16806,2025-05-27,M15,P03,470
16807,2025-05-04,M11,P02,296
16808,2025-05-04,M09,P07,246
16809,2025-03-30,M11,P08,372
16810,2025-02-18,M10,P02,546
16811,2025-06-10,M05,P04,436
16812,2025-05-28,M09,P01,742
16813,2025-04-14,M09,P05,412
16814,2025-04-26,M13,P04,471
16815,2025-02-24,M01,P07,606
16816,2025-04-27,M05,P06,277
16817,2025-06-09,M09,P03,752
16818,2025-03-09,M07,P08,345
16819,2025-05-20,M06,P08,211
16820,2025-04-23,M06,P03,428
16821,2025-01-31,M11,P02,540
16822,2025-03-13,M07,P06,363
16823,2025-06-17,M01,P02,581
16824,2025-05-12,M04,P06,781
16825,2025-03-28,M13,P02,621
16826,2025-03-28,M15,P05,637
16827,2025-02-17,M01,P05,262
16828,2025-03-07,M06,P04,445
16829,2025-03-29,M14,P05,249
16830,2025-05-05,M13,P06,433
16831,2025-05-21,M04,P02,727
16832,2025-04-27,M01,P06,715
16833,2025-06-19,M09,P04,481
16834,2025-01-25,M12,P04,419
16835,2025-06-21,M04,P07,547
16836,2025-03-29,M12,P01,563
16837,2025-05-13,M06,P05,762
16838,2025-03-09,M13,P03,241
16839,2025-01-17,M07,P03,622
16840,2025-04-04,M08,P01,334
16841,2025-04-20,M12,P02,458
16842,2025-06-14,M13,P01,390
16843,2025-01-07,M11,P02,455
16844,2025-05-20,M09,P08,693
16845,2025-02-02,M09,P05,272
16846,2025-01-25,M08,P05,273
16847,2025-02-28,M10,P04,781
16848,2025-04-28,M11,P04,600
16849,2025-01-29,M15,P04,278
16850,2025-01-31,M12,P08,447
16851,2025-05-21,M12,P04,386
16852,2025-03-17,M15,P03,755
16853,2025-02-02,M14,P07,669
16854,2025-03-30,M03,P04,778
16855,2025-03-20,M12,P08,655
16856,2025-04-26,M02,P04,475
16857,2025-04-22,M05,P04,378
16858,2025-05-22,M01,P02,328
16859,2025-01-22,M03,P06,578
16860,2025-05-10,M01,P04,314
16861,2025-02-16,M13,P08,521
16862,2025-04-12,M03,P01,588
16863,2025-05-11,M13,P04,663
16864,2025-02-19,M04,P04,401
16865,2025-02-06,M07,P03,746
16866,2025-06-24,M12,P06,608
16867,2025-02-26,M15,P04,351
16868,2025-01-05,M12,P06,604
16869,2025-02-20,M05,P02,690
16870,2025-04-01,M05,P05,361
16871,2025-05-15,M13,P06,346
16872,2025-06-03,M01,P06,611
16873,2025-02-08,M08,P04,455
16874,2025-05-25,M13,P07,569
16875,2025-05-16,M04,P04,490
16876,2025-05-15,M10,P04,539
16877,2025-01-13,M05,P03,275
16878,2025-05-17,M02,P07,768
16879,2025-04-03,M15,P05,739
16880,2025-05-19,M12,P03,704
16881,2025-02-28,M13,P08,520
16882,2025-06-27,M01,P03,506
16883,2025-05-16,M09,P03,546
16884,2025-02-12,M15,P07,592
16885,2025-04-06,M02,P02,398
16886,2025-02-10,M06,P05,381
16887,2025-01-26,M01,P02,439
16888,2025-06-24,M01,P02,265
16889,2025-02-12,M09,P05,370
16890,2025-06-12,M04,P02,792
16891,2025-06-12,M09,P07,364
16892,2025-06-08,M11,P05,262
16893,2025-02-27,M05,P06,554
16894,2025-02-08,M07,P08,250
16895,2025-05-19,M01,P06,783
16896,2025-06-06,M06,P04,242
16897,2025-04-19,M08,P03,520
16898,2025-02-21,M14,P08,517
16899,2025-03-13,M01,P06,415
16900,2025-01-13,M09,P06,390
16901,2025-04-13,M03,P02,689
16902,2025-03-17,M01,P05,289
16903,2025-04-10,M01,P01,621
16904,2025-05-14,M13,P02,690
16905,2025-04-18,M14,P02,762
16906,2025-05-02,M11,P07,453
16907,2025-04-30,M06,P05,306
16908,2025-03-24,M11,P01,493
16909,2025-02-04,M06,P01,710
16910,2025-03-18,M01,P04,435
16911,2025-01-01,M14,P02,697
16912,2025-01-20,M14,P07,555
16913,2025-03-06,M03,P03,503
16914,2025-05-23,M07,P06,731
16915,2025-06-21,M10,P02,691
16916,2025-03-21,M03,P03,783
16917,2025-02-23,M03,P08,316
16918,2025-06-06,M03,P03,566
16919,2025-06-02,M12,P08,658
16920,2025-01-18,M07,P08,319
16921,2025-01-16,M04,P05,412
16922,2025-04-16,M04,P02,382
16923,2025-02-05,M03,P05,538
16924,2025-02-06,M10,P04,677
16925,2025-05-04,M11,P03,693
16926,2025-02-11,M09,P01,430
16927,2025-03-04,M02,P03,563
16928,2025-04-11,M04,P04,645
16929,2025-02-10,M08,P03,683
16930,2025-06-15,M06,P05,445
16931,2025-04-18,M14,P08,424
16932,2025-04-11,M07,P02,356
16933,2025-06-01,M13,P01,564
16934,2025-02-19,M07,P05,385
16935,2025-03-05,M02,P06,694
16936,2025-03-31,M04,P08,384
16937,2025-01-19,M10,P02,586
16938,2025-02-27,M10,P01,479
16939,2025-03-12,M06,P04,681
16940,2025-02-05,M03,P03,464
16941,2025-04-13,M09,P01,551
16942,2025-02-01,M13,P07,788
16943,2025-05-30,M04,P06,281
16944,2025-06-22,M10,P04,380
16945,2025-02-08,M13,P02,541
16946,2025-02-22,M02,P07,395
16947,2025-04-24,M06,P01,259
16948,2025-02-06,M01,P04,350
16949,2025-06-22,M06,P02,260
16950,2025-03-12,M13,P07,627
16951,2025-03-25,M12,P07,530
16952,2025-01-03,M10,P05,238
16953,2025-06-13,M01,P03,452
16954,2025-01-31,M14,P04,432
16955,2025-05-14,M08,P07,553
16956,2025-03-21,M05,P05,369
16957,2025-05-15,M06,P06,416
16958,2025-01-27,M02,P08,547
16959,2025-06-10,M02,P06,725
16960,2025-06-03,M12,P02,610
16961,2025-05-01,M09,P07,727
16962,2025-03-01,M03,P07,725
16963,2025-06-19,M06,P01,442
16964,2025-04-23,M10,P07,207
16965,2025-03-18,M05,P03,482
16966,2025-02-01,M14,P02,751
16967,2025-05-19,M12,P04,779
16968,2025-06-06,M04,P07,365
16969,2025-04-27,M10,P08,402
16970,2025-02-09,M02,P03,563
16971,2025-01-19,M08,P07,351
16972,2025-03-29,M10,P05,624
16973,2025-03-11,M07,P03,760
16974,2025-01-11,M11,P05,668
16975,2025-04-08,M02,P02,609
16976,2025-03-07,M06,P08,714
16977,2025-01-29,M14,P07,450
16978,2025-06-10,M08,P01,276
16979,2025-04-30,M07,P06,621
16980,2025-04-20,M15,P03,584
16981,2025-05-30,M01,P01,578
16982,2025-02-13,M05,P01,427
16983,2025-06-27,M02,P06,317
16984,2025-05-05,M06,P03,466
16985,2025-03-16,M07,P07,434
16986,2025-02-27,M14,P08,367
16987,2025-05-14,M14,P03,721
16988,2025-01-27,M07,P01,536
16989,2025-01-23,M03,P04,526
16990,2025-06-04,M07,P04,558
16991,2025-06-03,M15,P03,647
16992,2025-04-03,M05,P08,733
16993,2025-03-03,M08,P01,296
16994,2025-06-20,M15,P01,749
16995,2025-05-07,M12,P02,455
16996,2025-06-29,M08,P01,641
16997,2025-04-21,M07,P06,608
16998,2025-04-18,M06,P04,284
16999,2025-01-15,M02,P02,616
17000,2025-06-13,M06,P07,748
17001,2025-01-27,M13,P06,701
17002,2025-03-13,M12,P07,297
17003,2025-03-12,M15,P04,741
17004,2025-03-06,M11,P06,702
17005,2025-06-13,M09,P05,650
17006,2025-05-11,M15,P03,390
17007,2025-03-26,M02,P08,400
17008,2025-04-18,M01,P05,521
17009,2025-06-20,M11,P03,457
17010,2025-03-06,M13,P04,354
17011,2025-04-02,M05,P04,686
17012,2025-01-22,M11,P05,427
17013,2025-01-04,M06,P08,716
17014,2025-01-26,M03,P06,710
17015,2025-05-05,M08,P08,273
17016,2025-03-04,M07,P07,564
17017,2025-05-30,M02,P03,223
17018,2025-05-07,M12,P03,662
17019,2025-02-26,M07,P02,680
17020,2025-06-01,M15,P01,288
17021,2025-04-22,M15,P06,733
17022,2025-06-20,M01,P06,499
17023,2025-03-10,M09,P02,243
17024,2025-01-27,M13,P04,236
17025,2025-05-05,M07,P05,718
17026,2025-05-24,M06,P08,673
17027,2025-06-05,M13,P06,479
17028,2025-05-25,M02,P03,660
17029,2025-04-07,M03,P02,368
17030,2025-06-05,M01,P05,269
17031,2025-05-13,M15,P07,412
17032,2025-06-20,M10,P05,782
17033,2025-04-08,M13,P06,271
17034,2025-01-11,M05,P01,379
17035,2025-06-04,M09,P08,407
17036,2025-01-28,M13,P03,376
17037,2025-06-01,M06,P05,500
17038,2025-06-14,M05,P07,353
17039,2025-01-26,M12,P03,353
17040,2025-05-28,M03,P06,229
17041,2025-01-25,M05,P02,226
17042,2025-01-31,M08,P07,439
17043,2025-03-03,M12,P05,297
17044,2025-04-03,M02,P07,525
17045,2025-05-29,M05,P06,436
17046,2025-06-22,M06,P05,337
17047,2025-06-04,M10,P07,747
17048,2025-04-18,M08,P02,245
17049,2025-04-11,M08,P07,589
17050,2025-01-11,M15,P03,563
17051,2025-03-30,M05,P03,559
17052,2025-06-15,M09,P05,781
17053,2025-04-23,M04,P06,406
17054,2025-04-28,M12,P02,714
17055,2025-05-27,M09,P04,565
17056,2025-05-14,M11,P03,637
17057,2025-01-10,M07,P07,430
17058,2025-04-13,M06,P04,622
17059,2025-06-10,M04,P07,668
17060,2025-04-21,M02,P05,510
17061,2025-06-21,M08,P04,594
17062,2025-01-07,M06,P06,313
17063,2025-02-25,M12,P07,401
17064,2025-05-26,M15,P06,662
17065,2025-02-16,M03,P07,741
17066,2025-01-07,M07,P04,563
17067,2025-06-11,M10,P06,446
17068,2025-03-26,M07,P03,792
17069,2025-01-26,M06,P05,445
17070,2025-03-16,M02,P04,383
17071,2025-04-16,M08,P07,612
17072,2025-01-08,M01,P03,472
17073,2025-04-27,M13,P07,744
17074,2025-03-06,M01,P04,476
17075,2025-04-02,M06,P07,698
17076,2025-06-24,M05,P03,689
17077,2025-03-30,M09,P06,414
17078,2025-04-01,M13,P06,302
17079,2025-03-05,M12,P08,789
17080,2025-03-12,M07,P08,374
17081,2025-04-25,M02,P05,251
17082,2025-01-13,M13,P07,496
17083,2025-03-25,M12,P06,374
17084,2025-04-28,M07,P02,542
17085,2025-06-28,M15,P03,799
17086,2025-06-12,M03,P03,370
17087,2025-03-09,M01,P04,236
17088,2025-02-11,M11,P05,400
17089,2025-02-23,M08,P01,263
17090,2025-05-23,M14,P08,685
17091,2025-05-21,M12,P08,654
17092,2025-06-15,M03,P06,608
17093,2025-03-24,M11,P08,349
17094,2025-04-13,M08,P01,701
17095,2025-03-31,M07,P02,747
17096,2025-02-14,M12,P05,477
17097,2025-05-08,M15,P03,234
17098,2025-01-23,M02,P01,374
17099,2025-03-27,M13,P02,232
17100,2025-04-01,M14,P05,596
17101,2025-06-07,M14,P02,453
17102,2025-05-18,M01,P06,767
17103,2025-02-28,M07,P08,522
17104,2025-03-23,M13,P01,212
17105,2025-03-20,M01,P04,249
17106,2025-01-26,M06,P04,432
17107,2025-01-24,M13,P05,739
17108,2025-06-13,M11,P02,295
17109,2025-04-14,M10,P03,542
17110,2025-03-22,M11,P01,392
17111,2025-06-09,M10,P04,710
17112,2025-05-08,M08,P04,650
17113,2025-06-13,M07,P02,324
17114,2025-02-17,M04,P04,280
17115,2025-04-08,M01,P07,206
17116,2025-02-21,M01,P08,529
17117,2025-03-09,M04,P02,282
17118,2025-05-05,M05,P01,735
17119,2025-03-31,M12,P02,726
17120,2025-03-28,M07,P04,312
17121,2025-04-23,M14,P02,639
17122,2025-04-03,M04,P04,218
17123,2025-02-10,M10,P06,208
17124,2025-02-13,M14,P05,384
17125,2025-03-24,M12,P04,237
17126,2025-01-05,M01,P07,333
17127,2025-01-29,M11,P07,301
17128,2025-02-18,M10,P07,348
17129,2025-05-29,M07,P07,292
17130,2025-03-21,M02,P04,339
17131,2025-05-10,M13,P04,494
17132,2025-06-29,M11,P05,792
17133,2025-06-14,M02,P06,743
17134,2025-05-24,M08,P08,387
17135,2025-03-17,M12,P03,335
17136,2025-05-24,M10,P04,365
17137,2025-05-18,M10,P03,676
17138,2025-02-15,M10,P01,346
17139,2025-04-12,M05,P06,444
17140,2025-06-08,M10,P08,382
17141,2025-06-28,M02,P02,208
17142,2025-01-20,M05,P03,635
17143,2025-02-20,M08,P07,355
17144,2025-01-24,M06,P06,313
17145,2025-01-24,M03,P01,366
17146,2025-06-03,M08,P06,687
17147,2025-06-19,M15,P02,636
17148,2025-04-14,M14,P04,422
17149,2025-03-09,M09,P04,390
17150,2025-02-07,M05,P07,775
17151,2025-03-29,M13,P04,372
17152,2025-05-17,M02,P05,456
17153,2025-04-01,M02,P05,649
17154,2025-04-12,M07,P05,700
17155,2025-02-04,M01,P07,276
17156,2025-04-09,M10,P05,425
17157,2025-01-27,M12,P01,425
17158,2025-03-17,M02,P08,275
17159,2025-06-07,M10,P07,232
17160,2025-05-26,M04,P06,793
17161,2025-01-22,M01,P01,268
17162,2025-03-24,M04,P04,614
17163,2025-02-27,M13,P02,647
17164,2025-04-24,M12,P05,561
17165,2025-01-11,M11,P06,569
17166,2025-03-04,M13,P02,598
17167,2025-05-21,M10,P07,319
17168,2025-02-09,M15,P07,247
17169,2025-06-20,M05,P01,267
17170,2025-03-12,M09,P05,538
17171,2025-01-07,M01,P07,284
17172,2025-05-07,M12,P01,576
17173,2025-02-27,M05,P01,584
17174,2025-06-27,M02,P03,475
17175,2025-02-26,M09,P06,404
17176,2025-03-04,M06,P01,264
17177,2025-02-27,M02,P04,278
17178,2025-04-23,M14,P07,725
17179,2025-06-15,M03,P01,524
17180,2025-02-25,M14,P05,577
17181,2025-02-07,M08,P07,545
17182,2025-01-04,M01,P08,634
17183,2025-03-17,M12,P08,577
